id;num_voie;indice_repet;type_voie;voie;id_commune;code_postal;type_local;surface;nb_pieces
9656;55;;AV;MARECHAL FOCH;1260;43000;Appartement;24;1
9657;8;T;AV;PIERRE FARIGOULE;1268;43700;Appartement;50;1
9658;26;B;AV;GEORGES CLEMENCEAU;1274;43200;Appartement;52;2
9659;3;;ESPA;CLAVIER;1275;43590;Appartement;90;4
9660;14;B;CHE;DU BOIS DU GENEST;1264;43400;Appartement;51;3
9661;18;;RTE;DU MONTEIL;1268;43700;Appartement;73;3
9662;19;;AV;MARECHAL FOCH;1260;43000;Appartement;37;2
9663;89;;AV;MARECHAL FOCH;1260;43000;Appartement;36;3
9664;5;;PL;ST PIERRE LATOUR;1260;43000;Appartement;250;7
9665;52;;BD;ST LOUIS;1260;43000;Appartement;41;1
9666;9041;;AV;DU VAL DU RIOU;1266;43000;Appartement;86;4
9667;11;B;RUE;DE LA GAZELLE;1260;43000;Appartement;98;3
9668;55;;AV;MARECHAL FOCH;1260;43000;Appartement;48;2
9669;21;;PL;DU MARCHE COUVERT;1260;43000;Appartement;57;2
9670;16;;RTE;DE JONZIEUX;1276;43240;Appartement;65;3
9671;8;;RUE;MARCEAU;1277;44000;Appartement;67;4
9672;18;;RUE;BONNE GARDE;1278;44230;Appartement;47;2
9673;1;;RUE;RECTEUR SCHMITT;1279;44300;Appartement;28;1
9674;28;;RUE;DE LA ROSIERE D ARTOIS;1280;44100;Appartement;53;2
9675;2;;IMP;DE L HOTEL DIEU;1277;44000;Maison;50;1
9676;4;;AV;ANDREE VIOLLIS;1280;44100;Appartement;62;3
9677;16;;BD;BENONI GOULLIN;1281;44200;Appartement;65;4
9678;6;;RUE;DE LA FOSSE;1277;44000;Appartement;38;2
9679;74;;BD;DE LA PRAIRIE AU DUC;1281;44200;Appartement;62;2
9680;52;;BD;DE L EGALITE;1280;44100;Appartement;64;3
9681;18;;RUE;DE BRIORD;1277;44000;Appartement;106;5
9682;24;;RUE;COPERNIC;1277;44000;Appartement;160;6
9683;47;;RUE;DE LA GARE;1282;44800;Appartement;42;2
9684;3;;RUE;CHARLES BRUNELLIERE;1280;44100;Appartement;90;4
9685;41;;AV;DE LA BRANCHOIRE;1282;44800;Maison;100;6
9686;18;;RUE;GAETAN RONDEAU;1281;44200;Appartement;85;4
9687;2;;RUE;DU MOULIN NEUF;1279;44300;Appartement;61;3
9688;3;B;RUE;DES PATURES;1283;44610;Appartement;35;1
9689;56;;RUE;JEAN MARIE DESBROSSES;1282;44800;Appartement;91;3
9690;35;;RUE;BOUGAINVILLE;1280;44100;Appartement;26;1
9691;1;;RUE;DE L ARDECHE;1282;44800;Appartement;94;5
9692;6;;RUE;JEAN PAUL SARTRE;1282;44800;Appartement;60;3
9693;14;;RUE;DE JEMMAPES;1277;44000;Appartement;32;1
9694;3;;PL;DE LA MONNAIE;1277;44000;Appartement;179;6
9695;2;;RUE;GRETRY;1277;44000;Appartement;67;3
9696;1;;PAS;ANDRE CRETAUX;1277;44000;Appartement;75;4
9697;7;;AV;DU SEXTANT;1280;44100;Appartement;80;4
9698;3;;RUE;DE POLYMNIE;1278;44230;Appartement;63;3
9699;9;;RUE;DU DOCTEUR ALFRED CORLAY;1282;44800;Appartement;74;4
9700;63;;RUE;DUFOUR;1277;44000;Appartement;38;2
9701;98;;RUE;PAUL BELLAMY;1277;44000;Appartement;26;2
9702;4;;ALL;BALTARD;1279;44300;Appartement;18;1
9703;148;;RUE;JONCOURS;1280;44100;Maison;100;6
9704;17;;RUE;DOBREE;1280;44100;Appartement;67;3
9705;13;;ALL;DE L ERDRE;1278;44230;Appartement;76;4
9706;54;;RUE;DU CROISSANT;1279;44300;Appartement;78;4
9707;8;;ALL;D ORLEANS;1277;44000;Appartement;52;2
9708;4;;RUE;LAVOISIER;1280;44100;Appartement;45;2
9709;151;;RTE;DE VANNES;1282;44800;Appartement;60;2
9710;32;;RUE;MARIE ANNE DU BOCCAGE;1277;44000;Appartement;95;3
9711;2;;RUE;LOUIS GUILLOUX;1280;44100;Appartement;77;4
9712;66;;RUE;VINCENT AURIOL;1282;44800;Appartement;50;2
9713;2;;RUE;GITON;1280;44100;Appartement;18;1
9714;8;;RUE;LOUIS GUILLOUX;1280;44100;Appartement;51;2
9715;3;;RUE;DE POLYMNIE;1278;44230;Appartement;42;2
9716;11;;RUE;DES CIVELLES;1280;44100;Appartement;26;2
9717;13;;RUE;D ORLEANS;1277;44000;Appartement;160;4
9718;18;;RUE;FRANKLIN;1277;44000;Appartement;64;3
9719;30;;BD;BABIN CHEVAYE;1281;44200;Appartement;73;3
9720;17;;RUE;DES REFORMES;1280;44100;Appartement;39;2
9721;30;;BD;ALBERT EINSTEIN;1279;44300;Appartement;19;1
9722;16;;RUE;DE LA PELLETERIE;1277;44000;Appartement;35;2
9723;114;B;RUE;DES RENARDIERES;1280;44100;Appartement;43;2
9724;1;;VEN;DU THOUET;1277;44000;Appartement;74;4
9725;108;B;BD;DES BELGES;1279;44300;Appartement;27;1
9726;5;;AV;DE LA BARAUDIERE;1282;44800;Appartement;70;4
9727;24;;RUE;DE LA FOSSE;1277;44000;Appartement;30;2
9728;6;;RUE;LOUIS GUILLOUX;1280;44100;Appartement;65;3
9729;37;;RUE;DE LA RIVETERIE;1279;44300;Appartement;72;4
9730;38;;AV;DE LA CONCORDE;1282;44800;Maison;118;6
9731;3;T;RUE;DES PATURES;1283;44610;Appartement;35;2
9732;52;;RUE;DU CROISSANT;1279;44300;Appartement;44;2
9733;12;;RUE;OUCHE DE VERSAILLES;1277;44000;Appartement;41;2
9734;22;;RUE;BABONEAU;1280;44100;Maison;181;7
9735;76;;RUE;DU BOUILLON;1280;44100;Appartement;83;4
9736;16;;RUE;PIERRE BEREGOVOY;1278;44230;Appartement;67;3
9737;13;;RUE;EUGENE PERGELINE;1281;44200;Appartement;48;2
9738;38;;RUE;DU COUDRAY;1277;44000;Appartement;64;4
9739;12;;RUE;DES CARNAVALIERS;1279;44300;Appartement;60;3
9740;26;;RUE;EUGENE ET LEONCIE KERIVEL;1283;44610;Appartement;66;3
9741;13;;BD;ROBERT SCHUMAN;1279;44300;Appartement;19;1
9742;16;;AV;AMBROISE PARE;1282;44800;Appartement;73;3
9743;4;;RUE;JULES LAUNAY;1280;44100;Appartement;35;2
9744;33;;RUE;FELIX FAURE;1277;44000;Appartement;45;2
9745;23;;RUE;DE CAHORS;1282;44800;Appartement;67;3
9746;20;;RUE;EUGENE TESSIER;1277;44000;Appartement;73;3
9747;55;;RUE;JEAN EMILE LABOUREUR;1277;44000;Appartement;18;1
9748;10;;RUE;LA TOUR D AUVERGNE;1281;44200;Appartement;19;1
9749;2;;RUE;DE BARBEZIEUX;1282;44800;Appartement;81;4
9750;104;;RUE;DU CORPS DE GARDE;1280;44100;Appartement;49;2
9751;2;;SQ;DES ROCHELLETS;1280;44100;Appartement;66;3
9752;4;;RUE;JEANNE D ARC;1277;44000;Appartement;70;3
9753;2;;RUE;JEAN JAURES;1283;44610;Appartement;68;3
9754;105;;RUE;D ALLONVILLE;1277;44000;Appartement;13;1
9755;46;;QUAI;MAGELLAN;1277;44000;Appartement;19;1
9756;5;B;RUE;DE PORT LA BLANCHE;1279;44300;Appartement;42;2
9757;28;;RUE;DES GARENNES;1280;44100;Appartement;42;2
9758;104;;RUE;DU CORPS DE GARDE;1280;44100;Appartement;65;3
9759;17;;RUE;DOBREE;1280;44100;Appartement;38;1
9760;12;;RUE;DE L ABBAYE;1280;44100;Appartement;19;1
9761;30;;BD;BABIN CHEVAYE;1281;44200;Appartement;67;3
9762;14;;RUE;DE LA BOULOGNE;1278;44230;Appartement;55;2
9763;6;;RUE;DE LA BACLERIE;1277;44000;Appartement;48;2
9764;8;;AV;D HOEDIC;1279;44300;Maison;77;4
9765;51;;RUE;MAURICE DANIEL;1278;44230;Appartement;80;3
9766;25;;BD;VINCENT GACHE;1281;44200;Appartement;37;2
9767;4;;ALL;PAUL LE DROGO;1279;44300;Appartement;53;2
9768;39;;RUE;FELIX LEMOINE;1279;44300;Appartement;60;3
9769;41;;RUE;DE LA MICHAUDIERE;1279;44300;Appartement;58;3
9770;7;;RUE;DE PORT LA BLANCHE;1279;44300;Appartement;62;3
9771;104;;RUE;DU CORPS DE GARDE;1280;44100;Appartement;64;3
9772;2;;ALL;DES PINSONS;1280;44100;Appartement;59;2
9773;12;;BD;DU MASSACRE;1282;44800;Appartement;39;2
9774;16;;RUE;DES SAUMONIERES;1279;44300;Appartement;19;1
9775;1;;AV;DES CASCADES;1279;44300;Appartement;63;3
9776;8;;BD;DU PETIT PORT;1279;44300;Appartement;22;1
9777;1;;RUE;FULTON;1280;44100;Appartement;67;3
9778;12;;RUE;DES STOCKS;1277;44000;Appartement;36;1
9779;80;;BD;ST AIGNAN;1280;44100;Appartement;18;1
9780;3;;RUE;DES HAUTS MOULINS;1282;44800;Appartement;31;1
9781;38;B;RUE;DU LIEUTENANT MARTY;1278;44230;Appartement;52;2
9782;11;;RUE;DE LA LOIRE;1278;44230;Appartement;38;2
9783;13;;RUE;COPERNIC;1277;44000;Appartement;88;3
9784;184;;RUE;PAUL BELLAMY;1277;44000;Appartement;50;2
9785;145;;BD;FRANCOIS MITTERRAND;1282;44800;Appartement;68;4
9786;2;;AV;DE LA BRANCHOIRE;1282;44800;Appartement;61;3
9787;104;;RUE;DU CORPS DE GARDE;1280;44100;Appartement;61;3
9788;44;;RUE;GRANDE BIESSE;1281;44200;Appartement;27;1
9789;104;;RUE;DU CORPS DE GARDE;1280;44100;Appartement;46;2
9790;70;;RUE;LOUIS PASTEUR;1278;44230;Maison;67;4
9791;14;;RUE;NEPTUNE;1282;44800;Maison;82;4
9792;3;;RUE;JEAN CABUT DIT CABU;1278;44230;Appartement;42;2
9793;4;;PL;DE LA BOURSE;1277;44000;Appartement;53;2
9794;2;;RUE;DU GENERAL DUEZ;1278;44230;Appartement;20;1
9795;4;;PL;LT JEHENNE;1277;44000;Appartement;47;2
9796;19;;RUE;DE LA VERRERIE;1280;44100;Appartement;143;6
9797;5;;RUE;CHARLES VIAUD;1281;44200;Appartement;68;3
9798;26;;RUE;DU GRAND CLOS;1279;44300;Appartement;26;1
9799;2;;RUE;EMILE PEHANT;1277;44000;Appartement;22;1
9800;33;;RUE;DU 65E REGIMENT INFANTERIE;1277;44000;Appartement;35;2
9801;13;;AV;DES AMANDINES;1279;44300;Appartement;49;1
9802;3;;RTE;DE ST SEBASTIEN;1281;44200;Appartement;52;2
9803;64;;AV;DES PLANTES;1282;44800;Maison;83;4
9804;239;;RTE;DE ST JOSEPH;1279;44300;Appartement;80;4
9805;5;;BD;AMIRAL COURBET;1277;44000;Appartement;36;2
9806;51;;RUE;DES DERVALLIERES;1277;44000;Appartement;19;1
9807;3;;RUE;MAURICE SIBILLE;1277;44000;Appartement;41;2
9808;2;;PL;DE LA MONNAIE;1277;44000;Appartement;103;4
9809;20;;RUE;ANATOLE LE BRAZ;1277;44000;Appartement;17;1
9810;1;;BD;ALBERT EINSTEIN;1279;44300;Appartement;20;1
9811;14;T;IMP;PHILIBERT;1277;44000;Appartement;30;1
9812;36;;AV;DES PRELUDES;1279;44300;Maison;80;4
9813;12;;RUE;DES CARNAVALIERS;1279;44300;Appartement;51;2
9814;22;;RUE;FOURE;1277;44000;Appartement;149;5
9815;32;;BD;DE L'ESTUAIRE;1281;44200;Appartement;42;2
9816;19;;RUE;ALEXANDRE FOURNY;1281;44200;Appartement;11;1
9817;114;B;RUE;DES RENARDIERES;1280;44100;Appartement;28;1
9818;6;;RUE;D AGEN;1282;44800;Appartement;73;4
9819;5;;RUE;DU 14 JUILLET;1277;44000;Appartement;126;3
9820;4;;RUE;LAMORICIERE;1280;44100;Appartement;25;1
9821;1;;BD;ALBERT EINSTEIN;1279;44300;Appartement;19;1
9822;4;;BD;DU MASSACRE;1282;44800;Appartement;51;3
9823;12;;RUE;EMILE PEHANT;1277;44000;Appartement;17;1
9824;15;;RUE;DU GENERAL ZIMMER;1282;44800;Appartement;65;3
9825;33;;RUE;PARMENTIER;1279;44300;Appartement;45;2
9826;1;;RUE;DE STRASBOURG;1277;44000;Appartement;53;3
9827;31;;BD;DE LAUNAY;1280;44100;Appartement;66;3
9828;2;;RUE;DES HETRES;1278;44230;Appartement;47;2
9829;8;;RUE;BONNE LOUISE;1277;44000;Appartement;19;1
9830;63;;RUE;MAL JOFFRE;1277;44000;Appartement;26;1
9831;4;;AV;DE LA BRANCHOIRE;1282;44800;Appartement;77;4
9832;14;;RUE;DE BELLEVILLE;1280;44100;Appartement;36;2
9833;23;;RUE;DU MORVAN;1278;44230;Maison;96;4
9834;83;;RUE;D ALLONVILLE;1277;44000;Appartement;38;2
9835;32;;RUE;DU GENERAL DE GAULLE;1278;44230;Maison;77;4
9836;3;;RUE;LINNE;1280;44100;Appartement;137;5
9837;2;;RUE;EMILE PEHANT;1277;44000;Appartement;18;1
9838;66;;RUE;NOIRE;1277;44000;Appartement;38;2
9839;7;;RUE;DU CHER;1277;44000;Appartement;67;3
9840;37;;RUE;DE LA CHICOTIERE;1282;44800;Appartement;13;1
9841;10;;AV;DE LA BRANCHOIRE;1282;44800;Appartement;77;4
9842;10;;ALL;DE LA BOUSCARLE DE CETTI;1277;44000;Appartement;35;1
9843;1;;BD;ALEXANDRE MILLERAND;1281;44200;Appartement;50;2
9844;1;;AV;D ALBION;1280;44100;Appartement;78;3
9845;10;;RUE;VILLA MARIA;1277;44000;Appartement;125;4
9846;10;;RUE;D AGEN;1282;44800;Appartement;64;3
9847;80;;BD;ST AIGNAN;1280;44100;Appartement;19;1
9848;24;;RUE;DES ROSES;1280;44100;Appartement;36;2
9849;28;;RUE;DE L OUEST;1280;44100;Appartement;103;4
9850;94;;BD;DE LONGCHAMP;1279;44300;Appartement;18;1
9851;12;;BD;DU TERTRE;1282;44800;Appartement;71;3
9852;2;;SQ;DES JARDINS DE LONGCHAMP;1279;44300;Appartement;129;6
9853;9;;RUE;GAL DE TORQUAT;1280;44100;Appartement;38;2
9854;19;;RUE;GABRIEL GOUDY;1281;44200;Appartement;51;2
9855;1;;RUE;DE MORLAIX;1282;44800;Appartement;90;5
9856;8;;RUE;LEON BLUM;1277;44000;Appartement;27;1
9857;3;;RUE;ANNE MANDEVILLE;1281;44200;Appartement;38;2
9858;1;;RUE;GUILLAUME APOLLINAIRE;1280;44100;Appartement;79;4
9859;8;;RUE;DE L ORNE;1282;44800;Appartement;47;2
9860;16;;RUE;JEAN PHILIPPE RAMEAU;1278;44230;Maison;49;3
9861;3;;RUE;EVEQUE EMILIEN;1277;44000;Appartement;16;1
9862;2;;RUE;DESHOULIERES;1277;44000;Appartement;14;1
9863;1;;ALL;DE L'ILE TABOR;1281;44200;Appartement;50;2
9864;28;;RUE;DE L OUEST;1280;44100;Appartement;25;1
9865;77;;RUE;ALBERT CALMETTE;1279;44300;Appartement;85;3
9866;1;;ALL;FRANCOIS COUPERIN;1282;44800;Appartement;99;5
9867;44;;RUE;JEAN POULAIN;1279;44300;Appartement;25;1
9868;12;;BD;DU TERTRE;1282;44800;Appartement;76;4
9869;18;;RUE;DES OLIVETTES;1277;44000;Appartement;20;1
9870;12;;RUE;MALHERBE;1277;44000;Appartement;26;2
9871;44;;BD;DU VAL DE CHEZINE;1282;44800;Appartement;89;4
9872;11;;RUE;MATHELIN RODIER;1277;44000;Maison;90;4
9873;164;;BD;DES ANGLAIS;1280;44100;Appartement;73;4
9874;5;;RUE;JEAN CABUT DIT CABU;1278;44230;Appartement;78;4
9875;55;;RUE;GEORGES LAFONT;1279;44300;Appartement;66;4
9876;5;;RUE;CHARLES VIAUD;1281;44200;Appartement;53;2
9877;13;;RUE;JEAN JACQUES ROUSSEAU;1277;44000;Appartement;96;4
9878;1;;ALL;ARTHUR CHRISTIANSEN;1278;44230;Appartement;66;3
9879;38;;AV;DES THEBAUDIERES;1282;44800;Appartement;67;3
9880;11;;RUE;DES DEPORTES;1278;44230;Appartement;34;1
9881;18;;BD;DU MASSACRE;1282;44800;Appartement;54;3
9882;5;;BD;JEAN XXIII;1280;44100;Appartement;79;1
9883;11;;RUE;DE LA HAUTE MITRIE;1279;44300;Appartement;72;3
9884;17;;BD;VINCENT GACHE;1281;44200;Appartement;62;3
9885;25;;RUE;PETITE BIESSE;1281;44200;Appartement;34;2
9886;14;;BD;ALBERT EINSTEIN;1279;44300;Appartement;63;3
9887;18;;RUE;PAUL BELLAMY;1277;44000;Appartement;348;9
9888;16;;RUE;JEAN BAPTISTE ROBERT;1278;44230;Appartement;69;4
9889;3;;RUE;DE LA FOSSE;1277;44000;Appartement;36;1
9890;30;;BD;ALBERT EINSTEIN;1279;44300;Appartement;20;1
9891;9;;RUE;DU CHER;1277;44000;Appartement;18;1
9892;13;;ALL;CHARLES LINDBERGH;1282;44800;Maison;126;6
9893;9001;;RUE;JOSETTE BOCQ;1279;44300;Appartement;73;4
9894;4;;BD;DU MASSACRE;1282;44800;Appartement;39;2
9895;20;;RUE;DE L ALLOUEE;1280;44100;Appartement;70;4
9896;30;;RUE;SATURNE;1282;44800;Maison;82;4
9897;5;;ALL;DE LA CITE;1281;44200;Appartement;48;2
9898;11;;RUE;DE LA LOIRE;1278;44230;Appartement;29;2
9899;2;;RUE;DE L ORNE;1282;44800;Appartement;63;3
9900;134;;RUE;DE LA JAUNAIE;1278;44230;Appartement;45;2
9901;12;;RUE;DES CHARENTES;1278;44230;Maison;72;4
9902;19;;BD;AMIRAL COURBET;1277;44000;Appartement;62;1
9903;134;;RUE;DU CROISSANT;1279;44300;Appartement;77;4
9904;104;;RUE;DU CORPS DE GARDE;1280;44100;Appartement;39;2
9905;54;;RUE;DU CROISSANT;1279;44300;Appartement;65;3
9906;3;;RUE;SANTOS DUMONT;1279;44300;Appartement;57;3
9907;5;;RUE;CHARLES VIAUD;1281;44200;Appartement;47;2
9908;13;;RUE;DE PORT LA BLANCHE;1279;44300;Appartement;65;3
9909;4;;RUE;PAUL DUBOIS;1277;44000;Appartement;16;1
9910;19;;BD;WINSTON CHURCHILL;1282;44800;Appartement;65;3
9911;5;;RUE;JULES GRANDJOUAN;1279;44300;Appartement;64;3
9912;2;;PL;JEAN V;1277;44000;Appartement;51;1
9913;9;;RUE;DE LA PAIX;1277;44000;Appartement;117;4
9914;123;;BD;JULES VERNE;1279;44300;Appartement;17;1
9915;45;;AV;JOSE MARIA DE HEREDIA;1279;44300;Appartement;89;5
9916;1;;RUE;DU ROI ALBERT;1277;44000;Appartement;34;1
9917;28;;RUE;FREDERIC CHOPIN;1278;44230;Maison;52;3
9918;2;;ALL;BEAU RIVAGE;1281;44200;Appartement;86;4
9919;38;;RUE;FELIX LEMOINE;1279;44300;Appartement;76;4
9920;265;;RTE;DE CLISSON;1278;44230;Appartement;61;3
9921;21;;RUE;DE LA PATOUILLERIE;1279;44300;Appartement;68;3
9922;2;;AV;DE FRANCE;1279;44300;Appartement;36;2
9923;5;;RUE;ALFRED KASTLER;1279;44300;Appartement;24;1
9924;50;;RUE;ST JACQUES;1281;44200;Appartement;21;2
9925;8;;ALL;D ERDRE;1277;44000;Appartement;16;1
9926;9001;;RUE;JOSETTE BOCQ;1279;44300;Appartement;58;3
9927;2;;RUE;SOURDEAC;1281;44200;Appartement;84;4
9928;63;;AV;DES GRANDS BOIS;1282;44800;Maison;106;4
9929;87;;BD;DES AMERICAINS;1279;44300;Maison;100;5
9930;9;;RUE;DE LA PETITE SENSIVE;1279;44300;Appartement;21;1
9931;9001;;RUE;JOSETTE BOCQ;1279;44300;Appartement;54;3
9932;36;;QUAI;DE MALAKOFF;1277;44000;Appartement;93;4
9933;3;;RUE;DES IRLANDAIS;1282;44800;Appartement;72;4
9934;57;;RTE;DE STE LUCE;1279;44300;Appartement;77;4
9935;20;;;LE VAL JOLI;1278;44230;Appartement;71;4
9936;2;;RUE;MARCEL MARNIER;1282;44800;Maison;58;3
9937;37;;RUE;DE LA MICHAUDIERE;1279;44300;Appartement;44;2
9938;2;;RUE;ROGER FRISON ROCHE;1279;44300;Appartement;64;3
9939;2;;PL;DE LA REPUBLIQUE;1281;44200;Appartement;96;4
9940;7;;RUE;ALFRED SISLEY;1282;44800;Maison;94;5
9941;27;;RUE;DE LA FERME DU RU;1280;44100;Appartement;60;3
9942;5;;RUE;SULLY;1277;44000;Maison;146;5
9943;54;;RUE;MAL JOFFRE;1277;44000;Appartement;37;1
9944;2;B;RUE;DE CONCARNEAU;1279;44300;Appartement;51;2
9945;24;;RUE;SATURNE;1282;44800;Maison;82;4
9946;1;;RUE;LEKAIN;1277;44000;Appartement;48;2
9947;41;;RUE;BOUGAINVILLE;1280;44100;Appartement;20;1
9948;10;;RUE;D EVREUX;1282;44800;Maison;102;5
9949;15;;RUE;DE LA JOHARDIERE;1282;44800;Maison;72;3
9950;2;;AV;MAURICE UTRILLO;1277;44000;Appartement;56;3
9951;9;;ALL;DU COLVERT;1277;44000;Appartement;45;2
9952;7;;RUE;DE MORLAIX;1282;44800;Appartement;75;4
9953;5;;RUE;NICOLAS APPERT;1280;44100;Appartement;80;4
9954;19;;RUE;MERCOEUR;1277;44000;Appartement;16;1
9955;6;;RUE;GAMBETTA;1277;44000;Appartement;135;5
9956;23;;RUE;DU DOCTEUR ALFRED CORLAY;1282;44800;Appartement;38;2
9957;21;;RUE;DORGERE;1281;44200;Appartement;16;1
9958;3;;RUE;DES PATURES;1283;44610;Appartement;36;2
9959;15;;RUE;DE LA JOHARDIERE;1282;44800;Maison;91;4
9960;26;;IMP;DE LA BLANCHE;1282;44800;Maison;66;4
9961;5;;RUE;TOULMOUCHE;1277;44000;Appartement;46;2
9962;2;;PL;PAUL EMILE LADMIRAULT;1277;44000;Appartement;45;2
9963;14;;RUE;DE LA GALTIERE;1278;44230;Appartement;61;3
9964;2;;RUE;PAUL BELLAMY;1277;44000;Appartement;18;1
9965;19;;RUE;CREBILLON;1277;44000;Appartement;90;4
9966;13;;BD;PASTEUR;1280;44100;Appartement;100;4
9967;3;;RUE;ST DENIS;1277;44000;Appartement;13;1
9968;9;;RUE;MICHEL LE LOU DU BREIL;1280;44100;Appartement;85;4
9969;1;;IMP;DE LA CALYPSO;1277;44000;Appartement;30;1
9970;39;;RUE;LAMORICIERE;1280;44100;Appartement;44;3
9971;2;;IMP;DES LANDES NOTRE DAME;1282;44800;Appartement;69;3
9972;12;;QUAI;DUMONT D URVILLE;1281;44200;Appartement;87;4
